concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Packing,complete,ID4820,2012-03-15 08:00:00+00:00,Packing,ID4820,2012-03-15 06:41:15+00:00,Case28,Variant 146,146,Fluxicon Disco
End,complete,End,2012-03-15 08:00:00+00:00,End,End,2012-03-15 08:00:00+00:00,Case28,Variant 146,146,Fluxicon Disco
Start,complete,Start,2012-02-15 04:24:00+00:00,Start,Start,2012-02-15 04:24:00+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4132,2012-02-15 06:31:00+00:00,Turning & Milling,ID4132,2012-02-15 06:26:02.343750+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-16 22:56:00+00:00,Turning & Milling,ID4641,2012-02-16 21:21:16.406250+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-17 19:50:00+00:00,Turning & Milling,ID3846,2012-02-17 19:01:00.937500+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-18 14:00:00+00:00,Turning & Milling,ID4641,2012-02-18 13:17:25.312500+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-19 05:00:00+00:00,Turning & Milling,ID4641,2012-02-19 04:24:50.625000+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-19 13:47:00+00:00,Turning & Milling,ID4641,2012-02-19 13:26:24.843750+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-02-24 17:06:00+00:00,Turning & Milling Q.C.,ID4493,2012-02-24 12:36:48.750000+00:00,Case29,Variant 147,147,Fluxicon Disco
Laser Marking,complete,ID4882,2012-02-26 16:47:00+00:00,Laser Marking,ID4882,2012-02-26 04:51:45+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4142,2012-02-27 08:15:00+00:00,Turning & Milling,ID4142,2012-02-27 08:15:00+00:00,Case29,Variant 147,147,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-27 08:15:00+00:00,Turning & Milling,ID4641,2012-02-27 08:15:00+00:00,Case29,Variant 147,147,Fluxicon Disco
Lapping,complete,ID0998,2012-03-20 21:51:00+00:00,Lapping,ID0998,2012-03-18 21:40:45+00:00,Case29,Variant 147,147,Fluxicon Disco
Lapping,complete,ID4882,2012-03-21 19:14:00+00:00,Lapping,ID4882,2012-03-21 13:53:15+00:00,Case29,Variant 147,147,Fluxicon Disco
Lapping,complete,ID0998,2012-03-21 23:00:00+00:00,Lapping,ID0998,2012-03-21 22:03:30+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-22 21:10:00+00:00,Round Grinding,ID4385,2012-03-22 19:46:52.500000+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-22 23:00:00+00:00,Round Grinding,ID0420,2012-03-22 22:53:07.500000+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-23 03:38:00+00:00,Round Grinding,ID4355,2012-03-23 03:20:37.500000+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-23 07:37:00+00:00,Round Grinding,ID4445,2012-03-23 07:22:03.750000+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-23 18:54:00+00:00,Round Grinding,ID4385,2012-03-23 18:11:41.250000+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-25 19:23:00+00:00,Round Grinding,ID4355,2012-03-25 16:21:11.250000+00:00,Case29,Variant 147,147,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-25 19:47:00+00:00,Round Grinding,ID4355,2012-03-25 19:45:30+00:00,Case29,Variant 147,147,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-03-28 20:40:00+00:00,Final Inspection Q.C.,ID4493,2012-03-28 13:50:01.875000+00:00,Case29,Variant 147,147,Fluxicon Disco
Packing,complete,ID4820,2012-03-29 09:00:00+00:00,Packing,ID4820,2012-03-29 08:19:31.875000+00:00,Case29,Variant 147,147,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-03-29 20:39:00+00:00,Final Inspection Q.C.,ID4493,2012-03-29 19:33:28.125000+00:00,Case29,Variant 147,147,Fluxicon Disco
End,complete,End,2012-03-29 20:39:00+00:00,End,End,2012-03-29 20:39:00+00:00,Case29,Variant 147,147,Fluxicon Disco
Start,complete,Start,2012-01-29 14:24:00+00:00,Start,Start,2012-01-29 14:24:00+00:00,Case3,Variant 148,148,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-30 00:59:00+00:00,Turning & Milling,ID4167,2012-01-30 00:34:11.718750+00:00,Case3,Variant 148,148,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-30 01:01:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-30 01:01:00+00:00,Case3,Variant 148,148,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-30 06:23:00+00:00,Turning & Milling,ID4932,2012-01-30 06:10:25.312500+00:00,Case3,Variant 148,148,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-30 14:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-30 14:40:00+00:00,Case3,Variant 148,148,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 15:28:00+00:00,Laser Marking,ID0998,2012-01-30 15:16:00+00:00,Case3,Variant 148,148,Fluxicon Disco
Lapping,complete,ID0998,2012-02-14 20:40:00+00:00,Lapping,ID0998,2012-02-11 14:04:30+00:00,Case3,Variant 148,148,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-14 23:08:00+00:00,Round Grinding,ID4445,2012-02-14 22:58:45+00:00,Case3,Variant 148,148,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-15 00:30:00+00:00,Round Grinding,ID4385,2012-02-15 00:24:52.500000+00:00,Case3,Variant 148,148,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-15 04:34:00+00:00,Round Grinding,ID4385,2012-02-15 04:18:45+00:00,Case3,Variant 148,148,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-15 05:58:00+00:00,Round Grinding,ID4385,2012-02-15 05:52:45+00:00,Case3,Variant 148,148,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-15 06:46:00+00:00,Round Grinding,ID4385,2012-02-15 06:43:00+00:00,Case3,Variant 148,148,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-15 12:41:00+00:00,Round Grinding,ID0420,2012-02-15 12:18:48.750000+00:00,Case3,Variant 148,148,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-16 18:22:00+00:00,Final Inspection Q.C.,ID4493,2012-02-16 15:35:01.875000+00:00,Case3,Variant 148,148,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-16 19:15:00+00:00,Final Inspection Q.C.,ID4493,2012-02-16 19:10:01.875000+00:00,Case3,Variant 148,148,Fluxicon Disco
Packing,complete,ID4820,2012-02-17 08:00:00+00:00,Packing,ID4820,2012-02-17 07:18:09.843750+00:00,Case3,Variant 148,148,Fluxicon Disco
End,complete,End,2012-02-17 08:00:00+00:00,End,End,2012-02-17 08:00:00+00:00,Case3,Variant 148,148,Fluxicon Disco
Start,complete,Start,2012-02-29 14:00:00+00:00,Start,Start,2012-02-29 14:00:00+00:00,Case30,Variant 149,149,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-29 17:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-29 16:48:45+00:00,Case30,Variant 149,149,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-29 19:38:00+00:00,Turning & Milling,ID4529,2012-02-29 19:31:49.687500+00:00,Case30,Variant 149,149,Fluxicon Disco
Turning & Milling,complete,ID4718,2012-02-29 23:00:00+00:00,Turning & Milling,ID4718,2012-02-29 22:52:06.562500+00:00,Case30,Variant 149,149,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-01 01:30:00+00:00,Turning & Milling,ID4429,2012-03-01 01:24:08.437500+00:00,Case30,Variant 149,149,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-01 21:45:00+00:00,Turning & Milling,ID4167,2012-03-01 20:57:32.343750+00:00,Case30,Variant 149,149,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-03-01 22:05:00+00:00,Turning & Milling Q.C.,ID4163,2012-03-01 22:03:45+00:00,Case30,Variant 149,149,Fluxicon Disco
End,complete,End,2012-03-01 22:05:00+00:00,End,End,2012-03-01 22:05:00+00:00,Case30,Variant 149,149,Fluxicon Disco
Start,complete,Start,2012-02-07 13:50:00+00:00,Start,Start,2012-02-07 13:50:00+00:00,Case31,Variant 150,150,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-07 17:03:00+00:00,Turning & Milling,ID4932,2012-02-07 16:55:27.656250+00:00,Case31,Variant 150,150,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-07 21:15:00+00:00,Turning & Milling,ID4932,2012-02-07 21:05:09.375000+00:00,Case31,Variant 150,150,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-07 22:48:00+00:00,Turning & Milling,ID4932,2012-02-07 22:44:22.031250+00:00,Case31,Variant 150,150,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-08 12:12:00+00:00,Turning & Milling,ID4529,2012-02-08 11:40:35.625000+00:00,Case31,Variant 150,150,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-13 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-13 11:14:45+00:00,Case31,Variant 150,150,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-13 16:15:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-13 16:12:48.750000+00:00,Case31,Variant 150,150,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-13 19:37:00+00:00,Laser Marking,ID0998,2012-02-13 18:46:30+00:00,Case31,Variant 150,150,Fluxicon Disco
Flat Grinding,complete,ID4528,2012-02-29 08:15:00+00:00,Flat Grinding,ID4528,2012-02-27 21:18:56.250000+00:00,Case31,Variant 150,150,Fluxicon Disco
Flat Grinding,complete,ID0420,2012-03-01 06:56:00+00:00,Flat Grinding,ID0420,2012-03-01 04:48:24.375000+00:00,Case31,Variant 150,150,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-03-01 08:15:00+00:00,Flat Grinding,ID4882,2012-03-01 08:07:35.625000+00:00,Case31,Variant 150,150,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-03-04 08:15:00+00:00,Flat Grinding,ID4882,2012-03-04 01:30:00+00:00,Case31,Variant 150,150,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-03-04 08:15:00+00:00,Flat Grinding,ID4882,2012-03-04 08:15:00+00:00,Case31,Variant 150,150,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-03-04 17:52:00+00:00,Flat Grinding,ID4882,2012-03-04 16:57:54.375000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-04 23:23:00+00:00,Round Grinding,ID4385,2012-03-04 23:02:18.750000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-06 05:48:00+00:00,Round Grinding,ID4445,2012-03-06 03:53:56.250000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-06 13:46:00+00:00,Round Grinding,ID4445,2012-03-06 13:16:07.500000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-06 22:51:00+00:00,Round Grinding,ID0420,2012-03-06 22:16:56.250000+00:00,Case31,Variant 150,150,Fluxicon Disco
Lapping,complete,ID0998,2012-03-07 00:00:00+00:00,Lapping,ID0998,2012-03-06 23:42:45+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-07 00:42:00+00:00,Round Grinding,ID4385,2012-03-07 00:39:22.500000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-07 05:24:00+00:00,Round Grinding,ID4445,2012-03-07 05:06:22.500000+00:00,Case31,Variant 150,150,Fluxicon Disco
Lapping,complete,ID4872,2012-03-07 05:25:00+00:00,Lapping,ID4872,2012-03-07 05:24:45+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-07 12:00:00+00:00,Round Grinding,ID4355,2012-03-07 11:35:18.750000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-07 13:50:00+00:00,Round Grinding,ID4445,2012-03-07 13:43:07.500000+00:00,Case31,Variant 150,150,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-07 15:30:00+00:00,Round Grinding,ID4385,2012-03-07 15:23:45+00:00,Case31,Variant 150,150,Fluxicon Disco
Laser Marking,complete,ID4355,2012-03-13 22:55:00+00:00,Laser Marking,ID4355,2012-03-13 22:35:15+00:00,Case31,Variant 150,150,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-13 22:59:00+00:00,Final Inspection Q.C.,ID4287,2012-03-13 22:58:37.500000+00:00,Case31,Variant 150,150,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-14 21:30:00+00:00,Final Inspection Q.C.,ID4287,2012-03-14 19:23:20.625000+00:00,Case31,Variant 150,150,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-15 21:43:00+00:00,Final Inspection Q.C.,ID4287,2012-03-15 19:26:46.875000+00:00,Case31,Variant 150,150,Fluxicon Disco
End,complete,End,2012-03-15 21:43:00+00:00,End,End,2012-03-15 21:43:00+00:00,Case31,Variant 150,150,Fluxicon Disco
Start,complete,Start,2012-01-24 18:52:00+00:00,Start,Start,2012-01-24 18:52:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-24 22:45:00+00:00,Turning & Milling,ID4794,2012-01-24 22:45:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-26 01:00:00+00:00,Turning & Milling,ID4429,2012-01-26 01:00:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-26 13:44:00+00:00,Turning & Milling,ID4529,2012-01-26 13:44:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-26 23:16:00+00:00,Turning & Milling,ID4429,2012-01-26 23:16:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-27 06:45:00+00:00,Turning & Milling,ID4167,2012-01-27 06:45:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-27 17:02:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-27 17:02:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-27 19:55:00+00:00,Turning & Milling,ID4429,2012-01-27 19:55:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-28 01:00:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-28 01:00:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-29 05:11:00+00:00,Turning & Milling,ID4794,2012-01-29 05:11:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-29 13:52:00+00:00,Turning & Milling,ID4794,2012-01-29 13:52:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-29 17:37:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-29 17:29:22.500000+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-01-29 17:40:00+00:00,Turning & Milling Q.C.,ID4493,2012-01-29 17:39:48.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-29 18:23:00+00:00,Turning & Milling,ID4932,2012-01-29 18:23:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-29 22:45:00+00:00,Turning & Milling,ID4529,2012-01-29 22:45:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-30 06:44:00+00:00,Turning & Milling,ID4429,2012-01-30 06:25:17.343750+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-30 13:39:00+00:00,Turning & Milling,ID4794,2012-01-30 13:39:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-30 22:49:00+00:00,Turning & Milling,ID4529,2012-01-30 22:49:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-31 06:29:00+00:00,Turning & Milling,ID4429,2012-01-31 06:11:01.875000+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-01-31 13:45:00+00:00,Turning & Milling,ID4794,2012-01-31 13:45:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-31 22:56:00+00:00,Turning & Milling,ID4529,2012-01-31 22:56:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-01 06:37:00+00:00,Turning & Milling,ID4429,2012-02-01 06:28:45.468750+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-01 13:55:00+00:00,Turning & Milling,ID4794,2012-02-01 13:46:38.437500+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-01 22:48:00+00:00,Turning & Milling,ID4529,2012-02-01 22:27:10.781250+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-02 06:37:00+00:00,Turning & Milling,ID4429,2012-02-02 06:18:40.781250+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-02 13:46:00+00:00,Turning & Milling,ID4794,2012-02-02 13:29:14.531250+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-02 22:45:00+00:00,Turning & Milling,ID4529,2012-02-02 22:23:56.718750+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-02-05 16:27:00+00:00,Turning & Milling Q.C.,ID4493,2012-02-05 12:20:37.500000+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-05 19:31:00+00:00,Turning & Milling,ID4429,2012-02-05 19:23:48.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-06 00:43:00+00:00,Turning & Milling,ID4429,2012-02-06 00:30:48.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-06 03:05:00+00:00,Turning & Milling,ID4167,2012-02-06 02:59:27.187500+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-06 10:41:00+00:00,Turning & Milling,ID4529,2012-02-06 10:41:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-02-06 15:20:00+00:00,Turning & Milling Q.C.,ID4493,2012-02-06 15:02:33.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Nitration Q.C.,complete,ID4493,2012-02-16 17:27:00+00:00,Nitration Q.C.,ID4493,2012-02-11 16:23:30+00:00,Case32,Variant 151,151,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-16 21:51:00+00:00,Laser Marking,ID0998,2012-02-16 21:00:45+00:00,Case32,Variant 151,151,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-16 23:07:00+00:00,Laser Marking,ID0998,2012-02-16 22:48:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Lapping,complete,ID0998,2012-02-17 00:44:00+00:00,Lapping,ID0998,2012-02-17 00:19:45+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-17 15:30:00+00:00,Round Grinding,ID4355,2012-02-17 14:34:37.500000+00:00,Case32,Variant 151,151,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-17 19:02:00+00:00,Laser Marking,ID0998,2012-02-17 18:09:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-17 19:05:00+00:00,Round Grinding,ID4355,2012-02-17 19:04:48.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Lapping,complete,ID0998,2012-02-17 19:45:00+00:00,Lapping,ID0998,2012-02-17 19:35:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Laser Marking,complete,ID4882,2012-02-19 15:39:00+00:00,Laser Marking,ID4882,2012-02-19 04:40:30+00:00,Case32,Variant 151,151,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-19 18:38:00+00:00,Laser Marking,ID0998,2012-02-19 17:53:15+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-19 20:23:00+00:00,Round Grinding,ID4385,2012-02-19 20:16:26.250000+00:00,Case32,Variant 151,151,Fluxicon Disco
Lapping,complete,ID4882,2012-02-19 22:55:00+00:00,Lapping,ID4882,2012-02-19 22:17:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Lapping,complete,ID0998,2012-02-20 00:10:00+00:00,Lapping,ID0998,2012-02-19 23:51:15+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-20 00:59:00+00:00,Round Grinding,ID4385,2012-02-20 00:55:56.250000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-20 06:44:00+00:00,Round Grinding,ID4872,2012-02-20 06:22:26.250000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-20 13:52:00+00:00,Round Grinding,ID4445,2012-02-20 13:25:15+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-20 21:05:00+00:00,Round Grinding,ID4385,2012-02-20 20:37:56.250000+00:00,Case32,Variant 151,151,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-20 21:15:00+00:00,Final Inspection Q.C.,ID4493,2012-02-20 21:14:03.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-20 22:50:00+00:00,Round Grinding,ID4385,2012-02-20 22:44:03.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-21 00:50:00+00:00,Round Grinding,ID0420,2012-02-21 00:42:30+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-21 04:53:00+00:00,Round Grinding,ID4872,2012-02-21 04:37:48.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Packing,complete,ID4820,2012-02-21 08:00:00+00:00,Packing,ID4820,2012-02-21 08:00:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Lapping,complete,ID4882,2012-02-21 08:15:00+00:00,Lapping,ID4882,2012-02-21 08:11:15+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-21 13:47:00+00:00,Round Grinding,ID4445,2012-02-21 13:26:15+00:00,Case32,Variant 151,151,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-21 18:14:00+00:00,Final Inspection Q.C.,ID4493,2012-02-21 18:08:50.625000+00:00,Case32,Variant 151,151,Fluxicon Disco
Lapping,complete,ID0998,2012-02-21 18:44:00+00:00,Lapping,ID0998,2012-02-21 18:36:30+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-22 01:08:00+00:00,Round Grinding,ID0420,2012-02-22 00:44:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-22 13:56:00+00:00,Round Grinding,ID4445,2012-02-22 13:08:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-22 14:13:00+00:00,Round Grinding,ID0420,2012-02-22 14:11:56.250000+00:00,Case32,Variant 151,151,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-22 17:45:00+00:00,Final Inspection Q.C.,ID4493,2012-02-22 17:25:07.500000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-22 22:24:00+00:00,Round Grinding,ID4385,2012-02-22 22:06:33.750000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-22 23:01:00+00:00,Round Grinding,ID4385,2012-02-22 22:58:41.250000+00:00,Case32,Variant 151,151,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-22 23:47:00+00:00,Round Grinding,ID4355,2012-02-22 23:44:07.500000+00:00,Case32,Variant 151,151,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-23 15:27:00+00:00,Final Inspection Q.C.,ID4493,2012-02-23 13:58:52.500000+00:00,Case32,Variant 151,151,Fluxicon Disco
Packing,complete,ID4820,2012-02-24 08:00:00+00:00,Packing,ID4820,2012-02-24 07:05:41.718750+00:00,Case32,Variant 151,151,Fluxicon Disco
Packing,complete,ID4820,2012-02-24 08:00:00+00:00,Packing,ID4820,2012-02-24 08:00:00+00:00,Case32,Variant 151,151,Fluxicon Disco
End,complete,End,2012-02-24 08:00:00+00:00,End,End,2012-02-24 08:00:00+00:00,Case32,Variant 151,151,Fluxicon Disco
Start,complete,Start,2012-02-22 14:23:00+00:00,Start,Start,2012-02-22 14:23:00+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-22 19:11:00+00:00,Turning & Milling,ID4794,2012-02-22 18:59:45+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-22 19:41:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-22 19:39:07.500000+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-22 21:07:00+00:00,Turning & Milling,ID4794,2012-02-22 21:03:38.437500+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-22 22:58:00+00:00,Turning & Milling,ID4794,2012-02-22 22:53:39.843750+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-23 06:44:00+00:00,Turning & Milling,ID4167,2012-02-23 06:36:06.562500+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-23 08:21:00+00:00,Turning & Milling,ID4529,2012-02-23 08:17:12.656250+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-23 14:38:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-23 14:14:26.250000+00:00,Case33,Variant 152,152,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-26 18:11:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-26 13:27:41.250000+00:00,Case33,Variant 152,152,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-02-29 17:14:00+00:00,Flat Grinding,ID0998,2012-02-29 13:22:20.625000+00:00,Case33,Variant 152,152,Fluxicon Disco
