concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Turning & Milling,complete,ID4167,2012-03-19 06:46:00+00:00,Turning & Milling,ID4167,2012-03-19 06:20:10.312500+00:00,Case54,Variant 173,173,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-19 15:17:00+00:00,Turning & Milling,ID4932,2012-03-19 14:48:03.398438+00:00,Case54,Variant 173,173,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-19 20:38:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-19 20:31:43.828125+00:00,Case54,Variant 173,173,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-19 23:04:00+00:00,Turning & Milling,ID4932,2012-03-19 22:55:43.828125+00:00,Case54,Variant 173,173,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-20 05:59:00+00:00,Turning & Milling,ID4167,2012-03-20 05:35:29.648438+00:00,Case54,Variant 173,173,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-20 14:15:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-20 14:05:18.750000+00:00,Case54,Variant 173,173,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-20 21:50:00+00:00,Flat Grinding,ID0998,2012-03-20 21:40:13.476562+00:00,Case54,Variant 173,173,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-20 23:06:00+00:00,Flat Grinding,ID0998,2012-03-20 23:04:22.031250+00:00,Case54,Variant 173,173,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-03-21 00:19:00+00:00,Turning & Milling Q.C.,ID4287,2012-03-21 00:17:34.453125+00:00,Case54,Variant 173,173,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-21 00:23:00+00:00,Flat Grinding,ID0998,2012-03-21 00:22:54.843750+00:00,Case54,Variant 173,173,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-21 01:00:00+00:00,Final Inspection Q.C.,ID4287,2012-03-21 00:58:24.609375+00:00,Case54,Variant 173,173,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-21 01:03:00+00:00,Laser Marking,ID0998,2012-03-21 01:02:54.023438+00:00,Case54,Variant 173,173,Fluxicon Disco
Lapping,complete,ID0998,2012-03-21 01:38:00+00:00,Lapping,ID0998,2012-03-21 01:34:43.125000+00:00,Case54,Variant 173,173,Fluxicon Disco
Packing,complete,ID4820,2012-03-22 08:00:00+00:00,Packing,ID4820,2012-03-22 08:00:00+00:00,Case54,Variant 173,173,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-22 16:30:00+00:00,Final Inspection Q.C.,ID4287,2012-03-22 16:27:51.093750+00:00,Case54,Variant 173,173,Fluxicon Disco
End,complete,End,2012-03-22 16:30:00+00:00,End,End,2012-03-22 16:30:00+00:00,Case54,Variant 173,173,Fluxicon Disco
Start,complete,Start,2012-02-09 21:27:00+00:00,Start,Start,2012-02-09 21:27:00+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID4132,2012-02-10 00:48:00+00:00,Turn & Mill. & Screw Assem,ID4132,2012-02-10 00:21:18.281250+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID4641,2012-02-10 04:22:00+00:00,Turn & Mill. & Screw Assem,ID4641,2012-02-10 03:53:34.687500+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID4641,2012-02-10 13:44:00+00:00,Turn & Mill. & Screw Assem,ID4641,2012-02-10 12:29:21.562500+00:00,Case55,Variant 174,174,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-10 14:30:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-10 14:29:06.093750+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID3846,2012-02-10 19:53:00+00:00,Turn & Mill. & Screw Assem,ID3846,2012-02-10 19:10:06.093750+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID4132,2012-02-12 13:37:00+00:00,Turn & Mill. & Screw Assem,ID4132,2012-02-12 08:04:26.250000+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID4641,2012-02-12 14:27:00+00:00,Turn & Mill. & Screw Assem,ID4641,2012-02-12 14:20:21.562500+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID3846,2012-02-12 22:59:00+00:00,Turn & Mill. & Screw Assem,ID3846,2012-02-12 21:51:00+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID4132,2012-02-13 05:44:00+00:00,Turn & Mill. & Screw Assem,ID4132,2012-02-13 04:50:12.656250+00:00,Case55,Variant 174,174,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-19 17:30:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-19 14:27:27.656250+00:00,Case55,Variant 174,174,Fluxicon Disco
Laser Marking,complete,ID4882,2012-02-20 17:38:00+00:00,Laser Marking,ID4882,2012-02-20 16:49:55.312500+00:00,Case55,Variant 174,174,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-21 08:15:00+00:00,Flat Grinding,ID4882,2012-02-21 07:56:09.492188+00:00,Case55,Variant 174,174,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-21 19:13:00+00:00,Flat Grinding,ID4882,2012-02-21 18:58:51.796875+00:00,Case55,Variant 174,174,Fluxicon Disco
Lapping,complete,ID4882,2012-02-22 08:15:00+00:00,Lapping,ID4882,2012-02-22 07:01:41.250000+00:00,Case55,Variant 174,174,Fluxicon Disco
Lapping,complete,ID4882,2012-02-22 17:37:00+00:00,Lapping,ID4882,2012-02-22 16:44:18.750000+00:00,Case55,Variant 174,174,Fluxicon Disco
Final Inspection Q.C.,complete,ID4493,2012-02-23 18:21:00+00:00,Final Inspection Q.C.,ID4493,2012-02-23 17:17:14.062500+00:00,Case55,Variant 174,174,Fluxicon Disco
Packing,complete,ID4820,2012-02-24 08:00:00+00:00,Packing,ID4820,2012-02-24 07:13:36.679688+00:00,Case55,Variant 174,174,Fluxicon Disco
Turn & Mill. & Screw Assem,complete,ID0937,2012-03-19 08:15:00+00:00,Turn & Mill. & Screw Assem,ID0937,2012-03-16 16:30:00+00:00,Case55,Variant 174,174,Fluxicon Disco
End,complete,End,2012-03-19 08:15:00+00:00,End,End,2012-03-19 08:15:00+00:00,Case55,Variant 174,174,Fluxicon Disco
Start,complete,Start,2012-03-06 14:40:00+00:00,Start,Start,2012-03-06 14:40:00+00:00,Case56,Variant 175,175,Fluxicon Disco
Turning,complete,ID4219,2012-03-06 16:09:00+00:00,Turning,ID4219,2012-03-06 15:46:45+00:00,Case56,Variant 175,175,Fluxicon Disco
Packing,complete,ID4820,2012-03-08 08:00:00+00:00,Packing,ID4820,2012-03-08 06:38:26.250000+00:00,Case56,Variant 175,175,Fluxicon Disco
Turning,complete,ID0997,2012-03-08 09:08:00+00:00,Turning,ID0997,2012-03-08 08:51:00+00:00,Case56,Variant 175,175,Fluxicon Disco
Turning,complete,ID0997,2012-03-08 11:18:00+00:00,Turning,ID0997,2012-03-08 10:45:30+00:00,Case56,Variant 175,175,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-03-08 14:46:00+00:00,Turning Q.C.,ID4618,2012-03-08 14:34:13.125000+00:00,Case56,Variant 175,175,Fluxicon Disco
Lapping,complete,ID0998,2012-03-08 18:25:00+00:00,Lapping,ID0998,2012-03-08 18:04:28.125000+00:00,Case56,Variant 175,175,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-08 18:44:00+00:00,Laser Marking,ID0998,2012-03-08 18:43:22.148438+00:00,Case56,Variant 175,175,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-08 19:19:00+00:00,Final Inspection Q.C.,ID4618,2012-03-08 19:17:29.765625+00:00,Case56,Variant 175,175,Fluxicon Disco
End,complete,End,2012-03-08 19:19:00+00:00,End,End,2012-03-08 19:19:00+00:00,Case56,Variant 175,175,Fluxicon Disco
Start,complete,Start,2012-02-09 17:49:00+00:00,Start,Start,2012-02-09 17:49:00+00:00,Case58,Variant 176,176,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-09 18:16:00+00:00,Round Grinding,ID4528,2012-02-09 18:14:29.824219+00:00,Case58,Variant 176,176,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-09 20:37:00+00:00,Round Grinding,ID4528,2012-02-09 20:33:06.210938+00:00,Case58,Variant 176,176,Fluxicon Disco
Round Grinding,complete,ID4872,2012-02-10 01:14:00+00:00,Round Grinding,ID4872,2012-02-10 00:58:34.863281+00:00,Case58,Variant 176,176,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-12 13:12:00+00:00,Round Grinding,ID4528,2012-02-12 09:51:43.242188+00:00,Case58,Variant 176,176,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-19 22:11:00+00:00,Final Inspection Q.C.,ID4618,2012-02-19 16:53:35.390625+00:00,Case58,Variant 176,176,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-19 23:24:00+00:00,Laser Marking,ID0998,2012-02-19 23:21:34.570312+00:00,Case58,Variant 176,176,Fluxicon Disco
Packing,complete,ID4820,2012-02-20 08:00:00+00:00,Packing,ID4820,2012-02-20 07:30:46.406250+00:00,Case58,Variant 176,176,Fluxicon Disco
End,complete,End,2012-02-20 08:00:00+00:00,End,End,2012-02-20 08:00:00+00:00,Case58,Variant 176,176,Fluxicon Disco
Start,complete,Start,2012-03-18 16:47:00+00:00,Start,Start,2012-03-18 16:47:00+00:00,Case59,Variant 177,177,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-18 22:54:00+00:00,Turning & Milling,ID4794,2012-03-18 22:33:12.773438+00:00,Case59,Variant 177,177,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-19 00:59:00+00:00,Turning & Milling,ID4429,2012-03-19 00:51:55.195312+00:00,Case59,Variant 177,177,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-19 04:18:00+00:00,Turning & Milling,ID4529,2012-03-19 04:06:43.710938+00:00,Case59,Variant 177,177,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-21 17:10:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-21 15:58:40.312500+00:00,Case59,Variant 177,177,Fluxicon Disco
Laser Marking,complete,ID4718,2012-03-21 21:56:00+00:00,Laser Marking,ID4718,2012-03-21 21:46:30.234375+00:00,Case59,Variant 177,177,Fluxicon Disco
Lapping,complete,ID0420,2012-03-22 00:35:00+00:00,Lapping,ID0420,2012-03-22 00:20:05.625000+00:00,Case59,Variant 177,177,Fluxicon Disco
Packing,complete,ID4820,2012-03-22 08:00:00+00:00,Packing,ID4820,2012-03-22 08:00:00+00:00,Case59,Variant 177,177,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-22 18:08:00+00:00,Final Inspection Q.C.,ID4618,2012-03-22 17:41:52.500000+00:00,Case59,Variant 177,177,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-23 20:33:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-23 20:30:30+00:00,Case59,Variant 177,177,Fluxicon Disco
End,complete,End,2012-03-23 20:33:00+00:00,End,End,2012-03-23 20:33:00+00:00,Case59,Variant 177,177,Fluxicon Disco
Start,complete,Start,2012-02-06 12:00:00+00:00,Start,Start,2012-02-06 12:00:00+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-06 13:30:00+00:00,Turning & Milling,ID0997,2012-02-06 13:24:54.140625+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-06 13:36:00+00:00,Turning & Milling,ID0997,2012-02-06 13:35:39.609375+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-07 22:43:00+00:00,Turning & Milling,ID4219,2012-02-07 20:50:27.304688+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-08 01:52:00+00:00,Turning & Milling,ID4219,2012-02-08 01:41:17.695312+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-08 10:38:00+00:00,Turning & Milling,ID0997,2012-02-08 10:08:12.421875+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-08 13:44:00+00:00,Turning & Milling,ID0997,2012-02-08 13:33:27.890625+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-08 14:06:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-08 14:05:34.218750+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-08 21:44:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-08 21:35:03.281250+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-09 01:03:00+00:00,Turning & Milling,ID4219,2012-02-09 00:51:43.710938+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-09 07:37:00+00:00,Turning & Milling,ID0997,2012-02-09 07:14:41.015625+00:00,Case6,Variant 178,178,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-09 08:15:00+00:00,Flat Grinding,ID4882,2012-02-09 08:15:00+00:00,Case6,Variant 178,178,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-09 14:23:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-09 14:15:48.750000+00:00,Case6,Variant 178,178,Fluxicon Disco
Flat Grinding,complete,ID4882,2012-02-10 16:16:00+00:00,Flat Grinding,ID4882,2012-02-10 16:16:00+00:00,Case6,Variant 178,178,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-12 17:26:00+00:00,Laser Marking,ID0998,2012-02-12 15:48:03.046875+00:00,Case6,Variant 178,178,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-02-13 23:41:00+00:00,Final Inspection Q.C.,ID4618,2012-02-13 22:23:00.703125+00:00,Case6,Variant 178,178,Fluxicon Disco
Packing,complete,ID4820,2012-02-14 08:00:00+00:00,Packing,ID4820,2012-02-14 07:31:44.179688+00:00,Case6,Variant 178,178,Fluxicon Disco
Packing,complete,ID4820,2012-02-14 08:00:00+00:00,Packing,ID4820,2012-02-14 08:00:00+00:00,Case6,Variant 178,178,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-27 08:15:00+00:00,Laser Marking,ID0998,2012-02-26 23:49:28.945312+00:00,Case6,Variant 178,178,Fluxicon Disco
End,complete,End,2012-02-27 08:15:00+00:00,End,End,2012-02-27 08:15:00+00:00,Case6,Variant 178,178,Fluxicon Disco
Start,complete,Start,2012-03-16 05:23:00+00:00,Start,Start,2012-03-16 05:23:00+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning,complete,ID4219,2012-03-16 07:10:00+00:00,Turning,ID4219,2012-03-16 06:43:15+00:00,Case60,Variant 179,179,Fluxicon Disco
Lapping,complete,ID0998,2012-03-16 14:20:00+00:00,Lapping,ID0998,2012-03-16 13:39:41.250000+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning,complete,ID0997,2012-03-16 19:30:00+00:00,Turning,ID0997,2012-03-16 18:12:30+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-18 15:00:00+00:00,Turning Q.C.,ID4287,2012-03-18 12:32:10.078125+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning,complete,ID4219,2012-03-18 15:39:00+00:00,Turning,ID4219,2012-03-18 15:29:15+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning,complete,ID0997,2012-03-19 06:30:00+00:00,Turning,ID0997,2012-03-19 02:47:15+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-20 00:58:00+00:00,Turning Q.C.,ID4287,2012-03-20 00:51:18.984375+00:00,Case60,Variant 179,179,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-20 15:00:00+00:00,Turning Q.C.,ID4287,2012-03-20 14:12:18.515625+00:00,Case60,Variant 179,179,Fluxicon Disco
Lapping,complete,ID0998,2012-03-20 19:35:00+00:00,Lapping,ID0998,2012-03-20 19:09:13.125000+00:00,Case60,Variant 179,179,Fluxicon Disco
Laser Marking,complete,ID4882,2012-03-20 19:47:00+00:00,Laser Marking,ID4882,2012-03-20 19:46:36.093750+00:00,Case60,Variant 179,179,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-20 21:30:00+00:00,Final Inspection Q.C.,ID4287,2012-03-20 21:25:34.453125+00:00,Case60,Variant 179,179,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-03-21 00:05:00+00:00,Final Inspection Q.C.,ID4287,2012-03-20 23:58:20.390625+00:00,Case60,Variant 179,179,Fluxicon Disco
Packing,complete,ID4820,2012-03-21 08:00:00+00:00,Packing,ID4820,2012-03-21 07:33:05.742188+00:00,Case60,Variant 179,179,Fluxicon Disco
End,complete,End,2012-03-21 08:00:00+00:00,End,End,2012-03-21 08:00:00+00:00,Case60,Variant 179,179,Fluxicon Disco
Start,complete,Start,2012-02-16 18:47:00+00:00,Start,Start,2012-02-16 18:47:00+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-16 23:05:00+00:00,Turning & Milling,ID3846,2012-02-16 22:50:23.203125+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-16 23:27:00+00:00,Turning & Milling,ID3846,2012-02-16 23:25:45.234375+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-17 00:30:00+00:00,Turning & Milling,ID3846,2012-02-17 00:26:25.898438+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-17 13:46:00+00:00,Turning & Milling,ID4932,2012-02-17 13:00:54.843750+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-17 17:31:00+00:00,Turning & Milling,ID3846,2012-02-17 17:18:15.351562+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-17 18:49:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-17 18:47:28.593750+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-19 13:50:00+00:00,Turning & Milling,ID4641,2012-02-19 11:23:48.632812+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-19 17:53:00+00:00,Turning & Milling,ID3846,2012-02-19 17:39:14.179688+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-19 18:30:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-19 18:29:16.640625+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-19 19:24:00+00:00,Turning & Milling,ID3846,2012-02-19 19:20:56.484375+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-19 22:14:00+00:00,Turning & Milling,ID3846,2012-02-19 22:04:22.265625+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-20 07:34:00+00:00,Turning & Milling,ID4641,2012-02-20 07:02:16.875000+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-20 22:27:00+00:00,Turning & Milling,ID3846,2012-02-20 21:36:25.195312+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-02-20 23:49:00+00:00,Turning & Milling Q.C.,ID4493,2012-02-20 23:47:23.906250+00:00,Case61,Variant 180,180,Fluxicon Disco
Stress Relief,complete,ID3998,2012-02-20 23:54:00+00:00,Stress Relief,ID3998,2012-02-20 23:52:07.500000+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-02-20 23:55:00+00:00,Turning & Milling Q.C.,ID4493,2012-02-20 23:54:58.828125+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-02-21 01:09:00+00:00,Turning & Milling Q.C.,ID4493,2012-02-21 01:07:33.281250+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning,complete,ID3846,2012-03-15 14:17:00+00:00,Turning,ID3846,2012-03-09 17:00:00+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning,complete,ID3846,2012-03-15 15:21:00+00:00,Turning,ID3846,2012-03-15 15:05:00+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning,complete,ID3846,2012-03-18 22:05:00+00:00,Turning,ID3846,2012-03-18 02:24:00+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-18 23:07:00+00:00,Turning Q.C.,ID4287,2012-03-18 23:03:29.296875+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning,complete,ID3846,2012-03-19 01:00:00+00:00,Turning,ID3846,2012-03-19 00:31:45+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning,complete,ID4641,2012-03-19 13:57:00+00:00,Turning,ID4641,2012-03-19 10:42:45+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning,complete,ID3846,2012-03-19 21:57:00+00:00,Turning,ID3846,2012-03-19 19:57:00+00:00,Case61,Variant 180,180,Fluxicon Disco
Turning Q.C.,complete,ID4287,2012-03-20 17:00:00+00:00,Turning Q.C.,ID4287,2012-03-20 15:58:49.687500+00:00,Case61,Variant 180,180,Fluxicon Disco
Laser Marking,complete,ID4882,2012-03-29 09:15:00+00:00,Laser Marking,ID4882,2012-03-29 06:51:33.750000+00:00,Case61,Variant 180,180,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-29 22:51:00+00:00,Laser Marking,ID0998,2012-03-29 22:23:54.375000+00:00,Case61,Variant 180,180,Fluxicon Disco
End,complete,End,2012-03-29 22:51:00+00:00,End,End,2012-03-29 22:51:00+00:00,Case61,Variant 180,180,Fluxicon Disco
Start,complete,Start,2012-02-19 20:27:00+00:00,Start,Start,2012-02-19 20:27:00+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-19 23:03:00+00:00,Turning & Milling,ID4219,2012-02-19 22:54:09.843750+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-20 13:41:00+00:00,Turning & Milling,ID4219,2012-02-20 12:51:16.171875+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-20 19:59:00+00:00,Turning & Milling,ID4219,2012-02-20 19:37:35.390625+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-20 22:35:00+00:00,Turning & Milling,ID4219,2012-02-20 22:26:09.843750+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-21 00:07:00+00:00,Turning & Milling,ID4219,2012-02-21 00:01:47.343750+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling,complete,ID4219,2012-02-21 19:51:00+00:00,Turning & Milling,ID4219,2012-02-21 18:43:56.250000+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-02-22 22:47:00+00:00,Turning & Milling Q.C.,ID4618,2012-02-22 22:15:26.250000+00:00,Case62,Variant 181,181,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-07 22:09:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-07 21:34:17.578125+00:00,Case62,Variant 181,181,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-11 19:19:00+00:00,Laser Marking,ID0998,2012-03-11 16:13:23.671875+00:00,Case62,Variant 181,181,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-11 19:20:00+00:00,Flat Grinding,ID0998,2012-03-11 19:19:58.710938+00:00,Case62,Variant 181,181,Fluxicon Disco
Lapping,complete,ID4882,2012-03-11 20:36:00+00:00,Lapping,ID4882,2012-03-11 20:28:52.500000+00:00,Case62,Variant 181,181,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-13 16:11:00+00:00,Round Grinding,ID4445,2012-03-13 13:53:03.867188+00:00,Case62,Variant 181,181,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-13 17:33:00+00:00,Round Grinding,ID4445,2012-03-13 17:28:26.132812+00:00,Case62,Variant 181,181,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-16 18:45:00+00:00,Grinding Rework,ID4872,2012-03-16 11:08:12.890625+00:00,Case62,Variant 181,181,Fluxicon Disco
Packing,complete,ID4820,2012-03-19 08:00:00+00:00,Packing,ID4820,2012-03-19 04:31:50.742188+00:00,Case62,Variant 181,181,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-19 18:03:00+00:00,Final Inspection Q.C.,ID4618,2012-03-19 17:37:05.390625+00:00,Case62,Variant 181,181,Fluxicon Disco
End,complete,End,2012-03-19 18:03:00+00:00,End,End,2012-03-19 18:03:00+00:00,Case62,Variant 181,181,Fluxicon Disco
Start,complete,Start,2012-02-08 12:34:00+00:00,Start,Start,2012-02-08 12:34:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-08 13:32:00+00:00,Turning & Milling,ID4529,2012-02-08 13:28:42.890625+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-09 12:08:00+00:00,Turning & Milling,ID4529,2012-02-09 11:59:57.421875+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-10 18:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-10 17:58:45+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-10 19:33:00+00:00,Turning & Milling,ID4429,2012-02-10 19:27:43.945312+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-12 02:00:00+00:00,Turning & Milling,ID4794,2012-02-12 02:00:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-02-12 13:38:00+00:00,Turning & Milling,ID4794,2012-02-12 13:38:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-12 17:00:00+00:00,Turning & Milling,ID4167,2012-02-12 16:48:33.515625+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-12 17:45:00+00:00,Turning & Milling,ID4932,2012-02-12 17:42:27.070312+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-13 23:06:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-13 22:31:36.328125+00:00,Case63,Variant 182,182,Fluxicon Disco
Laser Marking,complete,ID4872,2012-02-15 18:26:00+00:00,Laser Marking,ID4872,2012-02-15 16:59:40.312500+00:00,Case63,Variant 182,182,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-16 19:25:00+00:00,Laser Marking,ID0998,2012-02-16 19:23:10.429688+00:00,Case63,Variant 182,182,Fluxicon Disco
Lapping,complete,ID4882,2012-03-07 08:15:00+00:00,Lapping,ID4882,2012-03-06 12:41:26.250000+00:00,Case63,Variant 182,182,Fluxicon Disco
